calls,label,mean_exec_time,query,queryid,rows,total_exec_time
9,core_admin,71.9641537777778,"WITH shows_with_slug AS (
          SELECT
            s.id,
            s.slug,
            
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        ),
        news_mentions AS (
          SELECT
            ssl.source_id,
            COALESCE(
              NULLIF(news_item->>$9, $10)::timestamptz,
              ssl.updated_at
            ) AS published_at,
            NULLIF(trim(tag->>$11), $12) AS person_id_token,
            NULLIF(trim(tag->>$13), $14) AS person_name_token
          FROM core.show_source_latest AS ssl
          CROSS JOIN LATERAL jsonb_array_elements(
            CASE
              WHEN jsonb_typeof(ssl.payload->$15->$16) = $17
                THEN ssl.payload->$18->$19
              ELSE $20::jsonb
            END
          ) AS news_item
          CROSS JOIN LATERAL jsonb_array_elements(
            CASE
              WHEN jsonb_typeof(news_item->$21) = $22
                THEN news_item->$23
              ELSE $24::jsonb
            END
          ) AS tag
          WHERE
            ssl.source_id IN ($25, $26)
            AND COALESCE(ssl.variant, $27) = $28
        ),
        resolved_mentions AS (
          SELECT
            COALESCE(p_by_id.id, p_by_name.id) AS person_id,
            mentions.source_id,
            mentions.published_at
          FROM news_mentions AS mentions
          LEFT JOIN core.people AS p_by_id
            ON mentions.person_id_token ~* $29
           AND p_by_id.id = mentions.person_id_token::uuid
          LEFT JOIN core.people AS p_by_name
            ON p_by_id.id IS NULL
           AND mentions.person_name_token IS NOT NULL
           AND lower(p_by_name.full_name) = lower(mentions.person_name_token)
          WHERE COALESCE(p_by_id.id, p_by_name.id) IS NOT NULL
        ),
        person_metrics AS (
          SELECT
            resolved_mentions.person_id,
            COUNT(*)::int AS metric_value,
            MAX(resolved_mentions.published_at) AS latest_at
          FROM resolved_mentions
          GROUP BY resolved_mentions.person_id
        )
        SELECT
          person_metrics.person_id::text AS person_id,
          p.full_name,
          p.known_for,
          COALESCE(photo.thumb_url, photo.display_url, photo.hosted_url, photo.url) AS photo_url,
          person_metrics.metric_value,
          show_context.canonical_slug AS show_context,
          person_metrics.latest_at
        FROM person_metrics
        JOIN core.people AS p ON p.id = person_metrics.person_id
        
LEFT JOIN LATERAL (
  SELECT
    cp.thumb_url,
    cp.display_url,
    cp.hosted_url,
    cp.url
  FROM core.v_cast_photos AS cp
  WHERE cp.person_id = person_metrics.person_id
  ORDER BY
    CASE
      WHEN lower(COALESCE(cp.context_section, $30)) = $31 THEN $32
      WHEN lower(COALESCE(cp.context_section, $33)) IN (
        $34,
        $35
      ) THEN $36
      ELSE $37
    END,
    cp.gallery_index ASC NULLS LAST
  LIMIT $38
) AS photo ON $39

        
LEFT JOIN LATERAL (
  SELECT
    CASE
      WHEN sws.slug_collision_count > $40
        THEN COALESCE(NULLIF(sws.slug, $41), sws.computed_slug) || $42 || lower(left(sws.id::text, $43))
      ELSE COALESCE(NULLIF(sws.slug, $44), sws.computed_slug)
    END AS canonical_slug
  FROM core.v_person_show_seasons AS vpss
  JOIN shows_with_slug AS sws ON sws.id = vpss.show_id
  WHERE vpss.person_id = person_metrics.person_id
  ORDER BY
    COALESCE(vpss.total_episodes, $45) DESC,
    vpss.show_id ASC
  LIMIT $46
) AS show_context ON $47

        ORDER BY
          person_metrics.metric_value DESC,
          person_metrics.latest_at DESC NULLS LAST,
          p.full_name ASC
        LIMIT $48",-3000817635289219303,0,647.677384
22,core_admin,17.3875170454545,"SELECT
       s.*,
       poster.hosted_url AS poster_url,
       backdrop.hosted_url AS backdrop_url,
       logo.hosted_url AS logo_url
     FROM core.shows AS s
     LEFT JOIN core.show_images AS poster ON poster.id = s.primary_poster_image_id
     LEFT JOIN core.show_images AS backdrop ON backdrop.id = s.primary_backdrop_image_id
     LEFT JOIN core.show_images AS logo ON logo.id = s.primary_logo_image_id
     WHERE s.name ILIKE $1
        OR EXISTS (
          SELECT $4
          FROM unnest(COALESCE(s.alternative_names, ARRAY[]::text[])) AS alt(name)
          WHERE alt.name ILIKE $1
        )
     ORDER BY s.name ASC
     LIMIT $2 OFFSET $3",-1285704284349094388,69,382.525375
24,core_admin,14.6628211666667,"WITH shows_with_slug AS (
       SELECT
         s.*,
         
  lower(
    trim(
      both $4 FROM regexp_replace(
        regexp_replace(COALESCE(s.name, $5), $6, $7, $8),
        $9,
        $10,
        $11
      )
    )
  )
 AS slug,
         COUNT(*) OVER (PARTITION BY 
  lower(
    trim(
      both '-' FROM regexp_replace(
        regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
        '[^a-z0-9]+',
        '-',
        'gi'
      )
    )
  )
) AS slug_collision_count
       FROM core.shows AS s
     )
     SELECT
       s.*,
       CASE
         WHEN s.slug_collision_count > $12
           THEN s.slug || $13 || lower(left(s.id::text, $14))
         ELSE s.slug
       END AS canonical_slug,
       poster.hosted_url AS poster_url,
       backdrop.hosted_url AS backdrop_url,
       logo.hosted_url AS logo_url
     FROM shows_with_slug AS s
     LEFT JOIN core.show_images AS poster ON poster.id = s.primary_poster_image_id
     LEFT JOIN core.show_images AS backdrop ON backdrop.id = s.primary_backdrop_image_id
     LEFT JOIN core.show_images AS logo ON logo.id = s.primary_logo_image_id
     WHERE s.name ILIKE $1
        OR EXISTS (
          SELECT $15
          FROM unnest(COALESCE(s.alternative_names, ARRAY[]::text[])) AS alt(name)
          WHERE alt.name ILIKE $1
        )
     ORDER BY s.name ASC
     LIMIT $2 OFFSET $3",-4346999300912834666,57,351.907708
65,core_admin,4.61878787692308,"WITH added AS (
        SELECT DISTINCT btrim(cs.trr_show_id::text) AS show_id
        FROM admin.covered_shows cs
        WHERE btrim(cs.trr_show_id::text) <> $3
      ),
      provider_primary_names AS (
        SELECT DISTINCT lower(btrim(wp.provider_name)) AS name_key
        FROM core.show_watch_providers swp
        JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
        WHERE btrim(COALESCE(wp.provider_name, $4)) <> $5
      ),
      network_show_source AS (
        SELECT DISTINCT s.id AS show_id
        FROM core.shows s
        WHERE $1 = $6
          AND EXISTS (
            SELECT $7
            FROM unnest(COALESCE(s.networks, ARRAY[]::text[])) AS network_name
            WHERE btrim(network_name) <> $8
              AND lower(btrim(network_name)) = $2
          )
      ),
      streaming_show_source AS (
        SELECT DISTINCT swp.show_id AS show_id
        FROM core.show_watch_providers swp
        JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
        WHERE $1 = $9
          AND lower(btrim(wp.provider_name)) = $2
      ),
      streaming_fallback_show_source AS (
        SELECT DISTINCT s.id AS show_id
        FROM core.shows s
        LEFT JOIN provider_primary_names pp ON pp.name_key = $2
        WHERE $1 = $10
          AND pp.name_key IS NULL
          AND EXISTS (
            SELECT $11
            FROM unnest(COALESCE(s.streaming_providers, ARRAY[]::text[])) AS provider_name
            WHERE btrim(provider_name) <> $12
              AND lower(btrim(provider_name)) = $2
          )
      ),
      entity_show_source AS (
        SELECT show_id FROM network_show_source
        UNION
        SELECT show_id FROM streaming_show_source
        UNION
        SELECT show_id FROM streaming_fallback_show_source
      ),
      shows_with_slug AS (
        SELECT
          s.*,
          
  lower(
    trim(
      both $13 FROM regexp_replace(
        regexp_replace(COALESCE(s.name, $14), $15, $16, $17),
        $18,
        $19,
        $20
      )
    )
  )
 AS slug,
          COUNT(*) OVER (PARTITION BY 
  lower(
    trim(
      both '-' FROM regexp_replace(
        regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
        '[^a-z0-9]+',
        '-',
        'gi'
      )
    )
  )
) AS slug_collision_count
        FROM core.shows AS s
      )
      SELECT DISTINCT
        es.show_id::text AS trr_show_id,
        COALESCE(
          NULLIF(btrim(cs.show_name), $21),
          NULLIF(btrim(s.name), $22),
          es.show_id::text
        ) AS show_name,
        CASE
          WHEN s.slug_collision_count > $23
            THEN s.slug || $24 || lower(left(s.id::text, $25))
          ELSE s.slug
        END AS canonical_slug,
        si.hosted_url AS poster_url
      FROM entity_show_source es
      JOIN added a ON a.show_id = es.show_id::text
      LEFT JOIN admin.covered_shows cs ON cs.trr_show_id::text = es.show_id::text
      LEFT JOIN shows_with_slug s ON s.id = es.show_id
      LEFT JOIN core.show_images si ON si.id = s.primary_poster_image_id
      ORDER BY show_name ASC",-8395185628408076325,542,300.221212
7,core_admin,29.9723922857143,"WITH shows_with_slug AS (
          SELECT
            s.*,
            
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT
          s.*,
          CASE
            WHEN s.slug_collision_count > $9
              THEN COALESCE(NULLIF(s.slug, $10), s.computed_slug) || $11 || lower(left(s.id::text, $12))
            ELSE COALESCE(NULLIF(s.slug, $13), s.computed_slug)
          END AS canonical_slug,
          poster.hosted_url AS poster_url,
          backdrop.hosted_url AS backdrop_url,
          logo.hosted_url AS logo_url
        FROM shows_with_slug AS s
        LEFT JOIN core.show_images AS poster ON poster.id = s.primary_poster_image_id
        LEFT JOIN core.show_images AS backdrop ON backdrop.id = s.primary_backdrop_image_id
        LEFT JOIN core.show_images AS logo ON logo.id = s.primary_logo_image_id
        WHERE s.name ILIKE $14
           OR EXISTS (
             SELECT $15
             FROM unnest(COALESCE(s.alternative_names, ARRAY[]::text[])) AS alt(name)
             WHERE alt.name ILIKE $16
           )
        ORDER BY s.name ASC
        LIMIT $17 OFFSET $18",-7979992979830973111,109,209.806746
7,core_admin,20.3856604285714,"WITH shows_with_slug AS (
          SELECT
            s.*,
            
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT
          s.id::text AS id,
          s.name,
          s.slug,
          s.alternative_names,
          CASE
            WHEN s.slug_collision_count > $9
              THEN COALESCE(NULLIF(s.slug, $10), s.computed_slug) || $11 || lower(left(s.id::text, $12))
            ELSE COALESCE(NULLIF(s.slug, $13), s.computed_slug)
          END AS canonical_slug
        FROM shows_with_slug AS s
        WHERE s.name ILIKE $14
           OR EXISTS (
             SELECT $15
             FROM unnest(COALESCE(s.alternative_names, ARRAY[]::text[])) AS alt(name)
             WHERE alt.name ILIKE $16
           )
        ORDER BY s.name ASC
        LIMIT $17 OFFSET $18",-2177954779081390171,8,142.699623
10,core_admin,13.5808871,"WITH shows_with_slug AS (
                  SELECT
                    s.id,
                    s.name,
                    s.slug,
                    COALESCE(s.alternative_names, ARRAY[]::text[]) AS alternative_names,
                    
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
                    COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
                  FROM core.shows AS s
                )
                SELECT
                  s.id::text AS id,
                  s.name,
                  s.slug,
                  s.alternative_names,
                  CASE
                    WHEN s.slug_collision_count > $9
                      THEN COALESCE(NULLIF(s.slug, $10), s.computed_slug) || $11 || lower(left(s.id::text, $12))
                    ELSE COALESCE(NULLIF(s.slug, $13), s.computed_slug)
                  END AS canonical_slug
                FROM shows_with_slug AS s
                WHERE s.name ILIKE $14
                   OR EXISTS (
                     SELECT $15
                     FROM unnest(s.alternative_names) AS alt(name)
                     WHERE alt.name ILIKE $16
                   )
                ORDER BY s.name ASC
                LIMIT $17 OFFSET $18",8303470922281884162,4,135.808871
13,core_admin,8.15150315384615,"WITH shows_with_slug AS (
          SELECT
            s.id,
            s.name,
            s.slug,
            COALESCE(s.alternative_names, ARRAY[]::text[]) AS alternative_names,
            s.show_total_seasons,
            s.show_total_episodes,
            COALESCE(s.networks, ARRAY[]::text[]) AS networks,
            s.primary_poster_image_id,
            
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT
          s.id::text AS id,
          s.name,
          s.slug,
          s.alternative_names,
          s.show_total_seasons,
          s.show_total_episodes,
          s.networks,
          CASE
            WHEN s.slug_collision_count > $9
              THEN COALESCE(NULLIF(s.slug, $10), s.computed_slug) || $11 || lower(left(s.id::text, $12))
            ELSE COALESCE(NULLIF(s.slug, $13), s.computed_slug)
          END AS canonical_slug,
          poster.hosted_url AS poster_url
        FROM shows_with_slug AS s
        LEFT JOIN core.show_images AS poster ON poster.id = s.primary_poster_image_id
        WHERE s.name ILIKE $14
           OR EXISTS (
             SELECT $15
             FROM unnest(s.alternative_names) AS alt(name)
             WHERE alt.name ILIKE $16
           )
        ORDER BY s.name ASC
        LIMIT $17 OFFSET $18",7482142521396842306,56,105.969541
12,core_admin,6.91053991666667,"WITH added AS (
        SELECT DISTINCT btrim(cs.trr_show_id::text) AS show_id
        FROM admin.covered_shows cs
        WHERE btrim(cs.trr_show_id::text) <> $3
      ),
      provider_primary_names AS (
        SELECT DISTINCT lower(btrim(wp.provider_name)) AS name_key
        FROM core.show_watch_providers swp
        JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
        WHERE btrim(COALESCE(wp.provider_name, $4)) <> $5
      ),
      network_show_source AS (
        SELECT DISTINCT s.id AS show_id
        FROM core.shows s
        WHERE $1 = $6
          AND EXISTS (
            SELECT $7
            FROM unnest(COALESCE(s.networks, ARRAY[]::text[])) AS network_name
            WHERE btrim(network_name) <> $8
              AND lower(btrim(network_name)) = $2
          )
      ),
      streaming_show_source AS (
        SELECT DISTINCT swp.show_id AS show_id
        FROM core.show_watch_providers swp
        JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
        WHERE $1 = $9
          AND lower(btrim(wp.provider_name)) = $2
      ),
      streaming_fallback_show_source AS (
        SELECT DISTINCT s.id AS show_id
        FROM core.shows s
        LEFT JOIN provider_primary_names pp ON pp.name_key = $2
        WHERE $1 = $10
          AND pp.name_key IS NULL
          AND EXISTS (
            SELECT $11
            FROM unnest(COALESCE(s.streaming_providers, ARRAY[]::text[])) AS provider_name
            WHERE btrim(provider_name) <> $12
              AND lower(btrim(provider_name)) = $2
          )
      ),
      production_show_source AS (
        SELECT DISTINCT s.id AS show_id
        FROM core.shows s
        WHERE $1 = $13
          AND EXISTS (
            SELECT $14
            FROM unnest(COALESCE(s.tmdb_production_company_ids, ARRAY[]::int[])) AS pc_id
            JOIN core.production_companies pc ON pc.id = pc_id
            WHERE lower(btrim(pc.name)) = $2
          )
      ),
      entity_show_source AS (
        SELECT show_id FROM network_show_source
        UNION
        SELECT show_id FROM streaming_show_source
        UNION
        SELECT show_id FROM streaming_fallback_show_source
        UNION
        SELECT show_id FROM production_show_source
      ),
      shows_with_slug AS (
        SELECT
          s.*,
          
  lower(
    trim(
      both $15 FROM regexp_replace(
        regexp_replace(COALESCE(s.name, $16), $17, $18, $19),
        $20,
        $21,
        $22
      )
    )
  )
 AS slug,
          COUNT(*) OVER (PARTITION BY 
  lower(
    trim(
      both '-' FROM regexp_replace(
        regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
        '[^a-z0-9]+',
        '-',
        'gi'
      )
    )
  )
) AS slug_collision_count
        FROM core.shows AS s
      )
      SELECT DISTINCT
        es.show_id::text AS trr_show_id,
        COALESCE(
          NULLIF(btrim(cs.show_name), $23),
          NULLIF(btrim(s.name), $24),
          es.show_id::text
        ) AS show_name,
        CASE
          WHEN s.slug_collision_count > $25
            THEN s.slug || $26 || lower(left(s.id::text, $27))
          ELSE s.slug
        END AS canonical_slug,
        si.hosted_url AS poster_url
      FROM entity_show_source es
      JOIN added a ON a.show_id = es.show_id::text
      LEFT JOIN admin.covered_shows cs ON cs.trr_show_id::text = es.show_id::text
      LEFT JOIN shows_with_slug s ON s.id = es.show_id
      LEFT JOIN core.show_images si ON si.id = s.primary_poster_image_id
      ORDER BY show_name ASC",-3849261715763090789,23,82.926479
8,core_admin,7.577583,"WITH shows_with_slug AS (
          SELECT
            s.*,
            
lower(
  trim(
    both $1 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $2), $3, $4, $5),
      $6,
      $7,
      $8
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT
          s.*,
          CASE
            WHEN s.slug_collision_count > $9
              THEN COALESCE(NULLIF(s.slug, $10), s.computed_slug) || $11 || lower(left(s.id::text, $12))
            ELSE COALESCE(NULLIF(s.slug, $13), s.computed_slug)
          END AS canonical_slug,
          poster.hosted_url AS poster_url,
          backdrop.hosted_url AS backdrop_url,
          logo.hosted_url AS logo_url
        FROM shows_with_slug AS s
        LEFT JOIN core.show_images AS poster ON poster.id = s.primary_poster_image_id
        LEFT JOIN core.show_images AS backdrop ON backdrop.id = s.primary_backdrop_image_id
        LEFT JOIN core.show_images AS logo ON logo.id = s.primary_logo_image_id
        WHERE s.id = $14::uuid
        LIMIT $15",-1322409010401165237,8,60.620664
6,core_admin,5.0340385,"WITH added AS (
          SELECT DISTINCT btrim(cs.trr_show_id::text) AS show_id
          FROM admin.covered_shows cs
          WHERE btrim(cs.trr_show_id::text) <> $1
        ),
        provider_primary_names AS (
          SELECT DISTINCT lower(btrim(wp.provider_name)) AS name_key
          FROM core.show_watch_providers swp
          JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
          WHERE btrim(COALESCE(wp.provider_name, $2)) <> $3
        ),
        network_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          WHERE $4 = $5
            AND EXISTS (
              SELECT $6
              FROM unnest(COALESCE(s.networks, ARRAY[]::text[])) AS network_name
              WHERE btrim(network_name) <> $7
                AND lower(btrim(network_name)) = $8
            )
        ),
        streaming_show_source AS (
          SELECT DISTINCT swp.show_id AS show_id
          FROM core.show_watch_providers swp
          JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
          WHERE $9 = $10
            AND lower(btrim(wp.provider_name)) = $11
        ),
        streaming_fallback_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          LEFT JOIN provider_primary_names pp ON pp.name_key = $12
          WHERE $13 = $14
            AND pp.name_key IS NULL
            AND EXISTS (
              SELECT $15
              FROM unnest(COALESCE(s.streaming_providers, ARRAY[]::text[])) AS provider_name
              WHERE btrim(provider_name) <> $16
                AND lower(btrim(provider_name)) = $17
            )
        ),
        production_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          WHERE $18 = $19
            AND EXISTS (
              SELECT $20
              FROM unnest(COALESCE(s.tmdb_production_company_ids, ARRAY[]::int[])) AS pc_id
              JOIN core.production_companies pc ON pc.id = pc_id
              WHERE lower(btrim(pc.name)) = $21
            )
        ),
        entity_show_source AS (
          SELECT show_id FROM network_show_source
          UNION
          SELECT show_id FROM streaming_show_source
          UNION
          SELECT show_id FROM streaming_fallback_show_source
          UNION
          SELECT show_id FROM production_show_source
        ),
        shows_with_slug AS (
          SELECT
            s.*,
            
lower(
  trim(
    both $22 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $23), $24, $25, $26),
      $27,
      $28,
      $29
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT DISTINCT
          es.show_id::text AS trr_show_id,
          COALESCE(NULLIF(btrim(cs.show_name), $30), NULLIF(btrim(s.name), $31), es.show_id::text) AS show_name,
          CASE
            WHEN s.slug_collision_count > $32
              THEN COALESCE(NULLIF(s.slug, $33), s.computed_slug) || $34 || lower(left(s.id::text, $35))
            ELSE COALESCE(NULLIF(s.slug, $36), s.computed_slug)
          END AS canonical_slug,
          si.hosted_url AS poster_url
        FROM entity_show_source es
        JOIN added a ON a.show_id = es.show_id::text
        LEFT JOIN admin.covered_shows cs ON cs.trr_show_id::text = es.show_id::text
        LEFT JOIN shows_with_slug s ON s.id = es.show_id
        LEFT JOIN core.show_images si ON si.id = s.primary_poster_image_id
        ORDER BY show_name ASC",1606497745153650911,60,30.204231
4,core_admin,3.92867875,"WITH added AS (
          SELECT DISTINCT btrim(cs.trr_show_id::text) AS show_id
          FROM admin.covered_shows cs
          WHERE btrim(cs.trr_show_id::text) <> $1
        ),
        provider_primary_names AS (
          SELECT DISTINCT lower(btrim(wp.provider_name)) AS name_key
          FROM core.show_watch_providers swp
          JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
          WHERE btrim(COALESCE(wp.provider_name, $2)) <> $3
        ),
        network_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          WHERE $4 = $5
            AND EXISTS (
              SELECT $6
              FROM unnest(COALESCE(s.networks, ARRAY[]::text[])) AS network_name
              WHERE btrim(network_name) <> $7
                AND lower(btrim(network_name)) = $8
            )
        ),
        streaming_show_source AS (
          SELECT DISTINCT swp.show_id AS show_id
          FROM core.show_watch_providers swp
          JOIN core.watch_providers wp ON wp.provider_id = swp.provider_id
          WHERE $9 = $10
            AND lower(btrim(wp.provider_name)) = $11
        ),
        streaming_fallback_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          LEFT JOIN provider_primary_names pp ON pp.name_key = $12
          WHERE $13 = $14
            AND pp.name_key IS NULL
            AND EXISTS (
              SELECT $15
              FROM unnest(COALESCE(s.streaming_providers, ARRAY[]::text[])) AS provider_name
              WHERE btrim(provider_name) <> $16
                AND lower(btrim(provider_name)) = $17
            )
        ),
        production_show_source AS (
          SELECT DISTINCT s.id AS show_id
          FROM core.shows s
          WHERE $18 = $19
            AND EXISTS (
              SELECT $20
              FROM unnest(COALESCE(s.tmdb_production_company_ids, ARRAY[]::int[])) AS pc_id
              JOIN core.production_companies pc ON pc.id = pc_id
              WHERE lower(btrim(pc.name)) = $21
            )
        ),
        entity_show_source AS (
          SELECT show_id FROM network_show_source
          UNION
          SELECT show_id FROM streaming_show_source
          UNION
          SELECT show_id FROM streaming_fallback_show_source
          UNION
          SELECT show_id FROM production_show_source
        ),
        shows_with_slug AS (
          SELECT
            s.id,
            s.name,
            s.slug,
            s.primary_poster_image_id,
            
lower(
  trim(
    both $22 FROM regexp_replace(
      regexp_replace(COALESCE(s.name, $23), $24, $25, $26),
      $27,
      $28,
      $29
    )
  )
)
 AS computed_slug,
            COUNT(*) OVER (PARTITION BY 
lower(
  trim(
    both '-' FROM regexp_replace(
      regexp_replace(COALESCE(s.name, ''), '&', ' and ', 'gi'),
      '[^a-z0-9]+',
      '-',
      'gi'
    )
  )
)
) AS slug_collision_count
          FROM core.shows AS s
        )
        SELECT DISTINCT
          es.show_id::text AS trr_show_id,
          COALESCE(NULLIF(btrim(cs.show_name), $30), NULLIF(btrim(s.name), $31), es.show_id::text) AS show_name,
          CASE
            WHEN s.slug_collision_count > $32
              THEN COALESCE(NULLIF(s.slug, $33), s.computed_slug) || $34 || lower(left(s.id::text, $35))
            ELSE COALESCE(NULLIF(s.slug, $36), s.computed_slug)
          END AS canonical_slug,
          si.hosted_url AS poster_url
        FROM entity_show_source es
        JOIN added a ON a.show_id = es.show_id::text
        LEFT JOIN admin.covered_shows cs ON cs.trr_show_id::text = es.show_id::text
        LEFT JOIN shows_with_slug s ON s.id = es.show_id
        LEFT JOIN core.show_images si ON si.id = s.primary_poster_image_id
        ORDER BY show_name ASC",-3200150942006294006,40,15.714715
13316,social,341.42710090455,"with active_runs as (
                      select id
                      from social.scrape_runs
                      where status = any(ARRAY[$1,$2,$3,$4,$5]::text[])
                    )
                    select
                      coalesce(j.platform, $6) as platform,
                      coalesce(j.job_type, $7) as job_type,
                      coalesce(j.status, $8) as status,
                      lower(
                        coalesce(
                          nullif(j.config->>$9, $10),
                          nullif(j.metadata->>$11, $12),
                          nullif(j.job_type, $13),
                          $14
                        )
                      ) as stage,
                      count(*)::bigint as total
                    from social.scrape_jobs j
                    left join active_runs ar on ar.id = j.run_id
                    where j.status = any(ARRAY[$15,$16,$17,$18,$19]::text[])
                       or ar.id is not null
                    group by 1, 2, 3, 4",5023416712210433429,12466,4546443.27564499
668,social,2597.50349221108,"with candidate_runs as (
          select distinct
            lower(coalesce(j.platform, $1)) as platform,
            r.id::text as run_id,
            lower(coalesce(r.status, $2)) as status,
            r.created_at
          from social.scrape_runs r
          join social.scrape_jobs j on j.run_id = r.id
          where r.season_id = $3
            and r.source_scope = $4
            and lower(coalesce(j.platform, $5)) <> $6
            and lower(coalesce(j.platform, $7)) = any(ARRAY[$8,$9,$10,$11,$12,$13,$14])
            and (
              (
                coalesce(r.config->>$15, $16) ~ $17
                and (r.config->>$18)::int = $19
              )
              or (
                coalesce(r.config->>$20, $21) ~ $22
                and (r.config->>$23)::int = $24
              )
              or (
                coalesce(j.config->>$25, $26) ~ $27
                and (j.config->>$28)::int = $29
              )
              or (
                coalesce(j.config->>$30, $31) ~ $32
                and (j.config->>$33)::int = $34
              )
            )
        )
        select
          platform,
          run_id,
          status
        from (
          select
            platform,
            run_id,
            status,
            row_number() over (
              partition by platform
              order by
                case
                  when status in ($35, $36, $37, $38) then $39
                  when status = $40 then $41
                  else $42
                end,
                created_at desc,
                run_id desc
            ) as rn
          from candidate_runs
        ) ranked
        where rn = $43",7678591524919039602,3984,1735132.332797
26678,social,27.7873051580703,select status from social.scrape_runs where id = $1,-7840825903220086196,26678,741309.727007001
